burstiness,dataset-name,dataset-path,end_time_exc,id,num-prompts,request_rate,start_time_exc,start_time,end_time,run_completed,execution_time_seconds,path_run,peak_power[W],mean_power[W]
100000,hf,likaixin/InstructCoder,2026-01-05 05:34:32.714319,000001,300,1,2026-01-05 05:31:32.714319,2026-01-05 05:31:32.714319,2026-01-05 05:34:32.714319,True,179.954,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000000.parquet,2097.8313451129843,2069.5489848585958
100000,hf,likaixin/InstructCoder,2026-01-05 05:39:52.753836,000002,600,2,2026-01-05 05:36:52.753836,2026-01-05 05:36:52.753836,2026-01-05 05:39:52.753836,True,179.846,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000001.parquet,2118.5235411018093,2085.32547799614
100000,hf,likaixin/InstructCoder,2026-01-05 05:45:12.801867,000003,900,3,2026-01-05 05:42:12.801867,2026-01-05 05:42:12.801867,2026-01-05 05:45:12.801867,True,179.943,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000002.parquet,2140.690436477556,2088.905829384336
100000,hf,likaixin/InstructCoder,2026-01-05 05:50:32.851132,000004,1200,4,2026-01-05 05:47:32.851132,2026-01-05 05:47:32.851132,2026-01-05 05:50:32.851132,True,179.858,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000003.parquet,2163.1576881088445,2090.571123836625
100000,hf,likaixin/InstructCoder,2026-01-05 05:55:52.901622,000005,1500,5,2026-01-05 05:52:52.901622,2026-01-05 05:52:52.901622,2026-01-05 05:55:52.901622,True,179.988,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000004.parquet,2133.0236601790784,2091.841938762442
100000,hf,likaixin/InstructCoder,2026-01-05 06:01:12.953594,000006,1800,6,2026-01-05 05:58:12.953594,2026-01-05 05:58:12.953594,2026-01-05 06:01:12.953594,True,179.842,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000005.parquet,2160.3717497447146,2106.71909593539
100000,hf,likaixin/InstructCoder,2026-01-05 06:06:33.000522,000007,2100,7,2026-01-05 06:03:33.000522,2026-01-05 06:03:33.000522,2026-01-05 06:06:33.000522,True,179.925,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000006.parquet,2273.1681280072994,2212.594247222477
100000,hf,likaixin/InstructCoder,2026-01-05 06:11:53.047889,000008,2400,8,2026-01-05 06:08:53.047889,2026-01-05 06:08:53.047889,2026-01-05 06:11:53.047889,True,179.924,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000007.parquet,2286.0676588602514,2215.768588274716
100000,hf,likaixin/InstructCoder,2026-01-05 06:17:13.104242,000009,2700,9,2026-01-05 06:14:13.104242,2026-01-05 06:14:13.104242,2026-01-05 06:17:13.104242,True,179.925,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000008.parquet,2301.560204433025,2227.6047997408655
100000,hf,likaixin/InstructCoder,2026-01-05 06:22:33.155178,000010,3000,10,2026-01-05 06:19:33.155178,2026-01-05 06:19:33.155178,2026-01-05 06:22:33.155178,True,179.885,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000009.parquet,2337.3885215666082,2256.796927428762
100000,hf,likaixin/InstructCoder,2026-01-05 06:27:53.209331,000011,3300,11,2026-01-05 06:24:53.209331,2026-01-05 06:24:53.209331,2026-01-05 06:27:53.209331,True,179.879,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000010.parquet,2469.193434525118,2280.4642679893313
100000,hf,likaixin/InstructCoder,2026-01-05 06:33:13.261038,000012,3600,12,2026-01-05 06:30:13.261038,2026-01-05 06:30:13.261038,2026-01-05 06:33:13.261038,True,179.871,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000011.parquet,2413.18245982391,2314.276070033014
100000,hf,likaixin/InstructCoder,2026-01-05 06:38:33.331107,000013,3900,13,2026-01-05 06:35:33.331107,2026-01-05 06:35:33.331107,2026-01-05 06:38:33.331107,True,179.946,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000012.parquet,2654.742638512669,2320.5162477306717
100000,hf,likaixin/InstructCoder,2026-01-05 06:43:53.422767,000014,4200,14,2026-01-05 06:40:53.422767,2026-01-05 06:40:53.422767,2026-01-05 06:43:53.422767,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000013.parquet,2443.1520792727183,2367.2485327562217
100000,hf,likaixin/InstructCoder,2026-01-05 06:49:13.486693,000015,4500,15,2026-01-05 06:46:13.486693,2026-01-05 06:46:13.486693,2026-01-05 06:49:13.486693,True,179.883,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000014.parquet,2487.4959548233705,2403.0804581537477
100000,hf,likaixin/InstructCoder,2026-01-05 06:54:33.540529,000016,4800,16,2026-01-05 06:51:33.540529,2026-01-05 06:51:33.540529,2026-01-05 06:54:33.540529,True,179.883,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000015.parquet,2497.897737190247,2436.697858973924
100000,hf,likaixin/InstructCoder,2026-01-05 06:59:53.602904,000017,5100,17,2026-01-05 06:56:53.602904,2026-01-05 06:56:53.602904,2026-01-05 06:59:53.602904,True,179.934,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000016.parquet,2557.165866095278,2473.372480004867
100000,hf,likaixin/InstructCoder,2026-01-05 07:05:13.669032,000018,5400,18,2026-01-05 07:02:13.669032,2026-01-05 07:02:13.669032,2026-01-05 07:05:13.669032,True,179.919,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000017.parquet,2581.1225224354603,2506.503254393894
100000,hf,likaixin/InstructCoder,2026-01-05 07:10:33.727194,000019,5700,19,2026-01-05 07:07:33.727194,2026-01-05 07:07:33.727194,2026-01-05 07:10:33.727194,True,179.879,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000018.parquet,2626.3960460262624,2547.1366811642224
100000,hf,likaixin/InstructCoder,2026-01-05 07:15:53.784913,000020,6000,20,2026-01-05 07:12:53.784913,2026-01-05 07:12:53.784913,2026-01-05 07:15:53.784913,True,179.871,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000019.parquet,2646.9412523744127,2575.0400325667956
100000,hf,likaixin/InstructCoder,2026-01-05 07:21:13.838398,000021,6300,21,2026-01-05 07:18:13.838398,2026-01-05 07:18:13.838398,2026-01-05 07:21:13.838398,True,179.953,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000020.parquet,2662.9687301391446,2599.0554685726834
100000,hf,likaixin/InstructCoder,2026-01-05 07:26:33.903004,000022,6600,22,2026-01-05 07:23:33.903004,2026-01-05 07:23:33.903004,2026-01-05 07:26:33.903004,True,179.866,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000021.parquet,2694.937572942341,2632.2323972042245
100000,hf,likaixin/InstructCoder,2026-01-05 07:31:53.975875,000023,6900,23,2026-01-05 07:28:53.975875,2026-01-05 07:28:53.975875,2026-01-05 07:31:53.975875,True,179.904,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000022.parquet,2749.223655119959,2662.684984437354
100000,hf,likaixin/InstructCoder,2026-01-05 07:37:14.035432,000024,7200,24,2026-01-05 07:34:14.035432,2026-01-05 07:34:14.035432,2026-01-05 07:37:14.035432,True,179.905,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000023.parquet,2853.3733161240098,2673.2976717346696
100000,hf,likaixin/InstructCoder,2026-01-05 07:42:34.181694,000025,7500,25,2026-01-05 07:39:34.181694,2026-01-05 07:39:34.181694,2026-01-05 07:42:34.181694,True,179.892,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000024.parquet,2918.4176168219883,2693.9584906264267
100000,hf,likaixin/InstructCoder,2026-01-05 07:47:54.250440,000026,7800,26,2026-01-05 07:44:54.250440,2026-01-05 07:44:54.250440,2026-01-05 07:47:54.250440,True,179.901,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000025.parquet,2823.087799397119,2747.332520194958
100000,hf,likaixin/InstructCoder,2026-01-05 07:53:14.313876,000027,8100,27,2026-01-05 07:50:14.313876,2026-01-05 07:50:14.313876,2026-01-05 07:53:14.313876,True,179.9,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000026.parquet,2847.4892397016297,2769.862707821216
100000,hf,likaixin/InstructCoder,2026-01-05 07:58:34.374641,000028,8400,28,2026-01-05 07:55:34.374641,2026-01-05 07:55:34.374641,2026-01-05 07:58:34.374641,True,179.863,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000027.parquet,2857.94069688617,2793.545049808404
100000,hf,likaixin/InstructCoder,2026-01-05 08:03:54.435888,000029,8700,29,2026-01-05 08:00:54.435888,2026-01-05 08:00:54.435888,2026-01-05 08:03:54.435888,True,179.964,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000028.parquet,2892.0450039915654,2828.6620000373464
100000,hf,likaixin/InstructCoder,2026-01-05 08:09:14.498467,000030,9000,30,2026-01-05 08:06:14.498467,2026-01-05 08:06:14.498467,2026-01-05 08:09:14.498467,True,179.864,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000029.parquet,2905.9079087158057,2852.24232036989
100000,hf,likaixin/InstructCoder,2026-01-05 08:14:34.569052,000031,9300,31,2026-01-05 08:11:34.569052,2026-01-05 08:11:34.569052,2026-01-05 08:14:34.569052,True,179.867,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000030.parquet,2916.853014791907,2867.748370267782
100000,hf,likaixin/InstructCoder,2026-01-05 08:19:54.629160,000032,9600,32,2026-01-05 08:16:54.629160,2026-01-05 08:16:54.629160,2026-01-05 08:19:54.629160,True,179.903,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000031.parquet,2922.2634556852627,2882.4852571977053
100000,hf,likaixin/InstructCoder,2026-01-05 08:25:14.695932,000033,9900,33,2026-01-05 08:22:14.695932,2026-01-05 08:22:14.695932,2026-01-05 08:25:14.695932,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000032.parquet,2924.411710036602,2886.5620979050705
100000,hf,likaixin/InstructCoder,2026-01-05 08:30:34.757460,000034,10200,34,2026-01-05 08:27:34.757460,2026-01-05 08:27:34.757460,2026-01-05 08:30:34.757460,True,179.899,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000033.parquet,2919.9278003466043,2888.5739898382158
100000,hf,likaixin/InstructCoder,2026-01-05 08:35:54.822006,000035,10500,35,2026-01-05 08:32:54.822006,2026-01-05 08:32:54.822006,2026-01-05 08:35:54.822006,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000034.parquet,2925.7229751550376,2885.0671277362335
100000,hf,likaixin/InstructCoder,2026-01-05 08:41:14.882956,000036,10800,36,2026-01-05 08:38:14.882956,2026-01-05 08:38:14.882956,2026-01-05 08:41:14.882956,True,179.907,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000035.parquet,2911.6510565303333,2840.6138495313744
100000,hf,likaixin/InstructCoder,2026-01-05 08:46:34.963897,000037,11100,37,2026-01-05 08:43:34.963897,2026-01-05 08:43:34.963897,2026-01-05 08:46:34.963897,True,179.852,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000036.parquet,3025.6842300120593,2785.9122590077836
100000,hf,likaixin/InstructCoder,2026-01-05 08:51:55.030080,000038,11400,38,2026-01-05 08:48:55.030080,2026-01-05 08:48:55.030080,2026-01-05 08:51:55.030080,True,179.853,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000037.parquet,2882.5423268745944,2817.3817013460402
100000,hf,likaixin/InstructCoder,2026-01-05 08:57:15.098225,000039,11700,39,2026-01-05 08:54:15.098225,2026-01-05 08:54:15.098225,2026-01-05 08:57:15.098225,True,179.868,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000038.parquet,2877.900874131868,2831.6635799171577
100000,hf,likaixin/InstructCoder,2026-01-05 09:02:35.179103,000040,12000,40,2026-01-05 08:59:35.179103,2026-01-05 08:59:35.179103,2026-01-05 09:02:35.179103,True,179.872,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000039.parquet,2893.128745328594,2839.5559702662717
100000,hf,likaixin/InstructCoder,2026-01-05 09:07:55.253484,000041,12300,41,2026-01-05 09:04:55.253484,2026-01-05 09:04:55.253484,2026-01-05 09:07:55.253484,True,179.897,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000040.parquet,2967.984049358955,2826.790624486726
100000,hf,likaixin/InstructCoder,2026-01-05 09:13:15.322618,000042,12600,42,2026-01-05 09:10:15.322618,2026-01-05 09:10:15.322618,2026-01-05 09:13:15.322618,True,179.899,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000041.parquet,2965.2506888515095,2841.634576030864
100000,hf,likaixin/InstructCoder,2026-01-05 09:18:35.391841,000043,12900,43,2026-01-05 09:15:35.391841,2026-01-05 09:15:35.391841,2026-01-05 09:18:35.391841,True,179.888,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000042.parquet,2937.4511994743234,2854.7758449551557
100000,hf,likaixin/InstructCoder,2026-01-05 09:23:55.459935,000044,13200,44,2026-01-05 09:20:55.459935,2026-01-05 09:20:55.459935,2026-01-05 09:23:55.459935,True,179.889,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000043.parquet,2950.4571614117294,2858.180994910175
100000,hf,likaixin/InstructCoder,2026-01-05 09:29:15.532988,000045,13500,45,2026-01-05 09:26:15.532988,2026-01-05 09:26:15.532988,2026-01-05 09:29:15.532988,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000044.parquet,2957.914872884958,2863.9880170510282
100000,hf,likaixin/InstructCoder,2026-01-05 09:34:35.602089,000046,13800,46,2026-01-05 09:31:35.602089,2026-01-05 09:31:35.602089,2026-01-05 09:34:35.602089,True,179.858,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000045.parquet,2937.9965205255367,2859.1896311171736
100000,hf,likaixin/InstructCoder,2026-01-05 09:39:55.677655,000047,14100,47,2026-01-05 09:36:55.677655,2026-01-05 09:36:55.677655,2026-01-05 09:39:55.677655,True,179.854,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000046.parquet,2956.186714530695,2860.259846785958
100000,hf,likaixin/InstructCoder,2026-01-05 09:45:15.761615,000048,14400,48,2026-01-05 09:42:15.761615,2026-01-05 09:42:15.761615,2026-01-05 09:45:15.761615,True,179.955,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000047.parquet,2940.768159665609,2859.935735611851
100000,hf,likaixin/InstructCoder,2026-01-05 09:50:35.841696,000049,14700,49,2026-01-05 09:47:35.841696,2026-01-05 09:47:35.841696,2026-01-05 09:50:35.841696,True,179.858,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000048.parquet,2947.555251108965,2848.8466151413395
100000,hf,likaixin/InstructCoder,2026-01-05 09:55:55.924360,000050,15000,50,2026-01-05 09:52:55.924360,2026-01-05 09:52:55.924360,2026-01-05 09:55:55.924360,True,179.893,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000049.parquet,2958.601786676057,2862.278419475295
100000,hf,likaixin/InstructCoder,2026-01-05 10:01:16.001434,000051,15300,51,2026-01-05 09:58:16.001434,2026-01-05 09:58:16.001434,2026-01-05 10:01:16.001434,True,179.892,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000050.parquet,2952.047625675871,2845.1114729962856
100000,hf,likaixin/InstructCoder,2026-01-05 10:06:36.084797,000052,15600,52,2026-01-05 10:03:36.084797,2026-01-05 10:03:36.084797,2026-01-05 10:06:36.084797,True,179.889,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000051.parquet,2936.2502108113586,2827.313769588473
100000,hf,likaixin/InstructCoder,2026-01-05 10:11:56.165466,000053,15900,53,2026-01-05 10:08:56.165466,2026-01-05 10:08:56.165466,2026-01-05 10:11:56.165466,True,179.893,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000052.parquet,2936.4242156025884,2840.983829524358
100000,hf,likaixin/InstructCoder,2026-01-05 10:17:16.260807,000054,16200,54,2026-01-05 10:14:16.260807,2026-01-05 10:14:16.260807,2026-01-05 10:17:16.260807,True,179.851,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000053.parquet,2926.698505149427,2836.301179592563
100000,hf,likaixin/InstructCoder,2026-01-05 10:22:36.350119,000055,16500,55,2026-01-05 10:19:36.350119,2026-01-05 10:19:36.350119,2026-01-05 10:22:36.350119,True,179.961,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000054.parquet,2934.1474792916442,2839.92933642983
100000,hf,likaixin/InstructCoder,2026-01-05 10:27:56.441323,000056,16800,56,2026-01-05 10:24:56.441323,2026-01-05 10:24:56.441323,2026-01-05 10:27:56.441323,True,179.952,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000055.parquet,2952.277072977585,2839.0306095255546
100000,hf,likaixin/InstructCoder,2026-01-05 10:33:16.526001,000057,17100,57,2026-01-05 10:30:16.526001,2026-01-05 10:30:16.526001,2026-01-05 10:33:16.526001,True,179.876,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000056.parquet,2968.8891069503024,2838.7187452252683
100000,hf,likaixin/InstructCoder,2026-01-05 10:38:36.614899,000058,17400,58,2026-01-05 10:35:36.614899,2026-01-05 10:35:36.614899,2026-01-05 10:38:36.614899,True,179.965,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000057.parquet,2946.506773643622,2840.268482128086
100000,hf,likaixin/InstructCoder,2026-01-05 10:43:56.715472,000059,17700,59,2026-01-05 10:40:56.715472,2026-01-05 10:40:56.715472,2026-01-05 10:43:56.715472,True,179.908,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000058.parquet,2990.2370183142334,2834.114660193943
100000,hf,likaixin/InstructCoder,2026-01-05 10:49:16.807246,000060,18000,60,2026-01-05 10:46:16.807246,2026-01-05 10:46:16.807246,2026-01-05 10:49:16.807246,True,179.817,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000059.parquet,2976.6502801549723,2834.641135710948
100000,hf,likaixin/InstructCoder,2026-01-05 10:54:36.897010,000061,18300,61,2026-01-05 10:51:36.897010,2026-01-05 10:51:36.897010,2026-01-05 10:54:36.897010,True,179.924,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000060.parquet,3016.0726112971665,2833.756220864681
100000,hf,likaixin/InstructCoder,2026-01-05 10:59:56.990275,000062,18600,62,2026-01-05 10:56:56.990275,2026-01-05 10:56:56.990275,2026-01-05 10:59:56.990275,True,179.932,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000061.parquet,3000.2246858377316,2835.581831956349
100000,hf,likaixin/InstructCoder,2026-01-05 11:05:17.089560,000063,18900,63,2026-01-05 11:02:17.089560,2026-01-05 11:02:17.089560,2026-01-05 11:05:17.089560,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000062.parquet,2983.4547013024876,2827.0064622505856
100000,hf,likaixin/InstructCoder,2026-01-05 11:10:37.197544,000064,19200,64,2026-01-05 11:07:37.197544,2026-01-05 11:07:37.197544,2026-01-05 11:10:37.197544,True,179.863,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000063.parquet,2986.7550186819894,2829.835113373625
100000,hf,likaixin/InstructCoder,2026-01-05 11:15:57.309589,000065,19500,65,2026-01-05 11:12:57.309589,2026-01-05 11:12:57.309589,2026-01-05 11:15:57.309589,True,179.962,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000064.parquet,3002.869216262626,2829.942805150164
100000,hf,likaixin/InstructCoder,2026-01-05 11:21:17.417763,000066,19800,66,2026-01-05 11:18:17.417763,2026-01-05 11:18:17.417763,2026-01-05 11:21:17.417763,True,179.966,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000065.parquet,2994.537064849161,2825.686150799253
100000,hf,likaixin/InstructCoder,2026-01-05 11:26:37.522605,000067,20100,67,2026-01-05 11:23:37.522605,2026-01-05 11:23:37.522605,2026-01-05 11:26:37.522605,True,179.87,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000066.parquet,2999.68917209923,2838.503087768883
