burstiness,dataset-name,dataset-path,end_time_exc,id,num-prompts,request_rate,start_time_exc,start_time,end_time,run_completed,execution_time_seconds,path_run,peak_power[W],mean_power[W]
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:29:24.562007,000135,10500,35,2026-01-05 17:26:24.562007,2026-01-05 17:26:24.562007,2026-01-05 17:29:24.562007,True,179.954,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000134.parquet,2875.2368120832934,2796.703362937224
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:34:44.631009,000136,10800,36,2026-01-05 17:31:44.631009,2026-01-05 17:31:44.631009,2026-01-05 17:34:44.631009,True,179.851,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000135.parquet,2899.198860729812,2814.1074163427247
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:40:04.697689,000137,11100,37,2026-01-05 17:37:04.697689,2026-01-05 17:37:04.697689,2026-01-05 17:40:04.697689,True,179.96,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000136.parquet,2895.0288044523754,2821.634351308501
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:45:24.768824,000138,11400,38,2026-01-05 17:42:24.768824,2026-01-05 17:42:24.768824,2026-01-05 17:45:24.768824,True,179.879,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000137.parquet,2885.2596223376504,2826.093053900381
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:50:44.841717,000139,11700,39,2026-01-05 17:47:44.841717,2026-01-05 17:47:44.841717,2026-01-05 17:50:44.841717,True,179.917,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000138.parquet,2893.7852873508837,2838.5407201367957
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 17:56:04.903936,000140,12000,40,2026-01-05 17:53:04.903936,2026-01-05 17:53:04.903936,2026-01-05 17:56:04.903936,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000139.parquet,2895.149799485821,2836.6288509662977
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:01:24.969993,000141,12300,41,2026-01-05 17:58:24.969993,2026-01-05 17:58:24.969993,2026-01-05 18:01:24.969993,True,179.902,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000140.parquet,2887.7677789565305,2831.7081976842433
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:06:45.033320,000142,12600,42,2026-01-05 18:03:45.033320,2026-01-05 18:03:45.033320,2026-01-05 18:06:45.033320,True,179.933,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000141.parquet,2892.4163588857105,2831.711720364571
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:12:05.111714,000143,12900,43,2026-01-05 18:09:05.111714,2026-01-05 18:09:05.111714,2026-01-05 18:12:05.111714,True,179.906,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000142.parquet,2884.4312310770742,2824.030468024244
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:17:25.182970,000144,13200,44,2026-01-05 18:14:25.182970,2026-01-05 18:14:25.182970,2026-01-05 18:17:25.182970,True,179.966,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000143.parquet,2899.461928571735,2820.842883621178
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:22:45.248626,000145,13500,45,2026-01-05 18:19:45.248626,2026-01-05 18:19:45.248626,2026-01-05 18:22:45.248626,True,179.902,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000144.parquet,2902.334238538875,2814.206380475799
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:28:05.318512,000146,13800,46,2026-01-05 18:25:05.318512,2026-01-05 18:25:05.318512,2026-01-05 18:28:05.318512,True,179.903,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000145.parquet,2922.4447783843475,2769.1867037363977
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:33:25.387132,000147,14100,47,2026-01-05 18:30:25.387132,2026-01-05 18:30:25.387132,2026-01-05 18:33:25.387132,True,179.873,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000146.parquet,2947.6616241596403,2756.4490559056826
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:38:45.454951,000148,14400,48,2026-01-05 18:35:45.454951,2026-01-05 18:35:45.454951,2026-01-05 18:38:45.454951,True,179.916,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000147.parquet,2934.7148351110523,2759.4053897585004
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:44:05.519608,000149,14700,49,2026-01-05 18:41:05.519608,2026-01-05 18:41:05.519608,2026-01-05 18:44:05.519608,True,179.881,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000148.parquet,2918.9290673129644,2761.4040143814873
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:49:25.598965,000150,15000,50,2026-01-05 18:46:25.598965,2026-01-05 18:46:25.598965,2026-01-05 18:49:25.598965,True,179.882,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000149.parquet,2924.896233058727,2779.150052178197
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 18:54:45.667110,000151,15300,51,2026-01-05 18:51:45.667110,2026-01-05 18:51:45.667110,2026-01-05 18:54:45.667110,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000150.parquet,2928.300225888125,2778.8401248624564
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:00:05.746077,000152,15600,52,2026-01-05 18:57:05.746077,2026-01-05 18:57:05.746077,2026-01-05 19:00:05.746077,True,179.902,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000151.parquet,2928.471005532382,2784.475951151961
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:05:25.829714,000153,15900,53,2026-01-05 19:02:25.829714,2026-01-05 19:02:25.829714,2026-01-05 19:05:25.829714,True,179.874,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000152.parquet,2943.4613991071947,2794.4068916351775
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:10:45.901762,000154,16200,54,2026-01-05 19:07:45.901762,2026-01-05 19:07:45.901762,2026-01-05 19:10:45.901762,True,179.971,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000153.parquet,2945.7597022338095,2770.9090361972294
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:16:05.985530,000155,16500,55,2026-01-05 19:13:05.985530,2026-01-05 19:13:05.985530,2026-01-05 19:16:05.985530,True,179.853,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000154.parquet,2918.3005568009517,2764.4104156634417
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:21:26.068253,000156,16800,56,2026-01-05 19:18:26.068253,2026-01-05 19:18:26.068253,2026-01-05 19:21:26.068253,True,179.952,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000155.parquet,2934.063867068971,2769.76547127816
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:26:46.151373,000157,17100,57,2026-01-05 19:23:46.151373,2026-01-05 19:23:46.151373,2026-01-05 19:26:46.151373,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000156.parquet,2946.61480554544,2793.7255256600624
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:32:06.244425,000158,17400,58,2026-01-05 19:29:06.244425,2026-01-05 19:29:06.244425,2026-01-05 19:32:06.244425,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000157.parquet,2941.659095561528,2790.459601532681
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:37:26.338449,000159,17700,59,2026-01-05 19:34:26.338449,2026-01-05 19:34:26.338449,2026-01-05 19:37:26.338449,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000158.parquet,2942.7100230900755,2777.2610205060523
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:42:46.431735,000160,18000,60,2026-01-05 19:39:46.431735,2026-01-05 19:39:46.431735,2026-01-05 19:42:46.431735,True,179.884,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000159.parquet,2923.649527577376,2799.0276132230733
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:48:06.530904,000161,18300,61,2026-01-05 19:45:06.530904,2026-01-05 19:45:06.530904,2026-01-05 19:48:06.530904,True,179.891,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000160.parquet,2926.5632214697553,2791.208315058062
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:53:26.628825,000162,18600,62,2026-01-05 19:50:26.628825,2026-01-05 19:50:26.628825,2026-01-05 19:53:26.628825,True,179.856,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000161.parquet,2912.5716481736345,2772.838133670082
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 19:58:46.733329,000163,18900,63,2026-01-05 19:55:46.733329,2026-01-05 19:55:46.733329,2026-01-05 19:58:46.733329,True,179.861,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000162.parquet,2918.3102972944257,2776.143200731092
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:04:06.825176,000164,19200,64,2026-01-05 20:01:06.825176,2026-01-05 20:01:06.825176,2026-01-05 20:04:06.825176,True,179.955,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000163.parquet,2942.0414165298707,2784.7815767134484
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:09:26.922240,000165,19500,65,2026-01-05 20:06:26.922240,2026-01-05 20:06:26.922240,2026-01-05 20:09:26.922240,True,179.857,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000164.parquet,2936.456281151272,2776.533066732135
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:14:47.025664,000166,19800,66,2026-01-05 20:11:47.025664,2026-01-05 20:11:47.025664,2026-01-05 20:14:47.025664,True,179.889,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000165.parquet,2915.2065902820013,2780.69898007104
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:20:07.159655,000167,20100,67,2026-01-05 20:17:07.159655,2026-01-05 20:17:07.159655,2026-01-05 20:20:07.159655,True,179.99,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000166.parquet,2936.4049629153856,2778.77512397412
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:25:27.267040,000168,20400,68,2026-01-05 20:22:27.267040,2026-01-05 20:22:27.267040,2026-01-05 20:25:27.267040,True,179.993,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000167.parquet,2943.1693753083036,2780.1914804758608
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:30:47.597894,000169,20700,69,2026-01-05 20:27:47.597894,2026-01-05 20:27:47.597894,2026-01-05 20:30:47.597894,True,179.895,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000168.parquet,2920.2724485290832,2778.6049739942378
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:36:07.701477,000170,21000,70,2026-01-05 20:33:07.701477,2026-01-05 20:33:07.701477,2026-01-05 20:36:07.701477,True,179.89,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000169.parquet,2946.4965043873235,2786.454813960495
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:41:27.812545,000171,21300,71,2026-01-05 20:38:27.812545,2026-01-05 20:38:27.812545,2026-01-05 20:41:27.812545,True,179.856,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000170.parquet,2928.3367330307456,2782.4741264271465
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:46:47.929960,000172,21600,72,2026-01-05 20:43:47.929960,2026-01-05 20:43:47.929960,2026-01-05 20:46:47.929960,True,179.852,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000171.parquet,2913.857704287759,2741.7065550155244
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:52:08.043895,000173,21900,73,2026-01-05 20:49:08.043895,2026-01-05 20:49:08.043895,2026-01-05 20:52:08.043895,True,179.855,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000172.parquet,2896.752853464093,2746.538416087919
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 20:57:28.162267,000174,22200,74,2026-01-05 20:54:28.162267,2026-01-05 20:54:28.162267,2026-01-05 20:57:28.162267,True,179.848,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000173.parquet,2932.2627028503716,2750.935849384609
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:02:48.268028,000175,22500,75,2026-01-05 20:59:48.268028,2026-01-05 20:59:48.268028,2026-01-05 21:02:48.268028,True,179.879,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000174.parquet,2911.210818809023,2755.899571902057
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:08:08.405869,000176,22800,76,2026-01-05 21:05:08.405869,2026-01-05 21:05:08.405869,2026-01-05 21:08:08.405869,True,179.882,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000175.parquet,2900.88576202901,2754.176571188471
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:13:28.538210,000177,23100,77,2026-01-05 21:10:28.538210,2026-01-05 21:10:28.538210,2026-01-05 21:13:28.538210,True,179.882,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000176.parquet,2921.42073795874,2752.5324654225
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:18:48.651656,000178,23400,78,2026-01-05 21:15:48.651656,2026-01-05 21:15:48.651656,2026-01-05 21:18:48.651656,True,179.883,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000177.parquet,2906.3871350404684,2751.2405445125164
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:24:08.782312,000179,23700,79,2026-01-05 21:21:08.782312,2026-01-05 21:21:08.782312,2026-01-05 21:24:08.782312,True,179.887,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000178.parquet,2928.167666231695,2761.5393327291044
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:29:28.910525,000180,24000,80,2026-01-05 21:26:28.910525,2026-01-05 21:26:28.910525,2026-01-05 21:29:28.910525,True,179.945,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000179.parquet,2915.56607153955,2772.3755390240362
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:34:49.037339,000181,24300,81,2026-01-05 21:31:49.037339,2026-01-05 21:31:49.037339,2026-01-05 21:34:49.037339,True,179.854,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000180.parquet,2945.98499484559,2769.528163814678
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:40:09.172656,000182,24600,82,2026-01-05 21:37:09.172656,2026-01-05 21:37:09.172656,2026-01-05 21:40:09.172656,True,179.947,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000181.parquet,2919.363023695788,2772.6197121947057
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:45:29.339720,000183,24900,83,2026-01-05 21:42:29.339720,2026-01-05 21:42:29.339720,2026-01-05 21:45:29.339720,True,179.848,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000182.parquet,2943.5780517299913,2753.5451694132103
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:50:49.479057,000184,25200,84,2026-01-05 21:47:49.479057,2026-01-05 21:47:49.479057,2026-01-05 21:50:49.479057,True,179.893,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000183.parquet,2943.303878577355,2771.7585784896496
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 21:56:09.596269,000185,25500,85,2026-01-05 21:53:09.596269,2026-01-05 21:53:09.596269,2026-01-05 21:56:09.596269,True,179.893,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000184.parquet,2963.131863480634,2773.1410979811767
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:01:29.737892,000186,25800,86,2026-01-05 21:58:29.737892,2026-01-05 21:58:29.737892,2026-01-05 22:01:29.737892,True,179.886,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000185.parquet,2947.389946113947,2775.5014812619274
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:06:49.899978,000187,26100,87,2026-01-05 22:03:49.899978,2026-01-05 22:03:49.899978,2026-01-05 22:06:49.899978,True,179.884,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000186.parquet,2924.11235218421,2776.4138211706686
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:12:10.061004,000188,26400,88,2026-01-05 22:09:10.061004,2026-01-05 22:09:10.061004,2026-01-05 22:12:10.061004,True,179.889,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000187.parquet,2920.1198543780147,2765.8447610989856
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:17:30.206242,000189,26700,89,2026-01-05 22:14:30.206242,2026-01-05 22:14:30.206242,2026-01-05 22:17:30.206242,True,179.948,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000188.parquet,2946.8987514110145,2761.593850192585
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:22:50.362373,000190,27000,90,2026-01-05 22:19:50.362373,2026-01-05 22:19:50.362373,2026-01-05 22:22:50.362373,True,179.856,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000189.parquet,2922.66662340271,2724.422937091683
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:28:10.516890,000191,27300,91,2026-01-05 22:25:10.516890,2026-01-05 22:25:10.516890,2026-01-05 22:28:10.516890,True,179.956,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000190.parquet,2914.8308175550405,2743.2432760189267
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:33:30.664622,000192,27600,92,2026-01-05 22:30:30.664622,2026-01-05 22:30:30.664622,2026-01-05 22:33:30.664622,True,179.954,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000191.parquet,2963.687229947513,2748.9859312454705
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:38:50.818659,000193,27900,93,2026-01-05 22:35:50.818659,2026-01-05 22:35:50.818659,2026-01-05 22:38:50.818659,True,179.879,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000192.parquet,2933.6280034111824,2756.0007080332166
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:44:10.980083,000194,28200,94,2026-01-05 22:41:10.980083,2026-01-05 22:41:10.980083,2026-01-05 22:44:10.980083,True,179.899,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000193.parquet,2915.3518296114844,2750.8018323468636
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:49:31.134854,000195,28500,95,2026-01-05 22:46:31.134854,2026-01-05 22:46:31.134854,2026-01-05 22:49:31.134854,True,179.895,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000194.parquet,2951.9792617529706,2722.2660134454527
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 22:54:51.291423,000196,28800,96,2026-01-05 22:51:51.291423,2026-01-05 22:51:51.291423,2026-01-05 22:54:51.291423,True,179.906,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000195.parquet,2916.1463130471134,2736.3473586714786
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 23:00:11.458019,000197,29100,97,2026-01-05 22:57:11.458019,2026-01-05 22:57:11.458019,2026-01-05 23:00:11.458019,True,179.9,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000196.parquet,2943.6319139432144,2735.6363699688463
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 23:05:31.630805,000198,29400,98,2026-01-05 23:02:31.630805,2026-01-05 23:02:31.630805,2026-01-05 23:05:31.630805,True,179.95,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000197.parquet,2928.479011148592,2743.4083296969366
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 23:10:51.801526,000199,29700,99,2026-01-05 23:07:51.801526,2026-01-05 23:07:51.801526,2026-01-05 23:10:51.801526,True,179.946,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000198.parquet,2919.268047252076,2754.548123890882
100000,hf,mgoin/mlperf-inference-llama2-data,2026-01-05 23:16:11.967541,000200,30000,100,2026-01-05 23:13:11.967541,2026-01-05 23:13:11.967541,2026-01-05 23:16:11.967541,True,179.85,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_rate_llama3_70b/results/000199.parquet,2919.2085763054315,2746.759266195935
